objectsCount time allocatedMemory usedMemory commandType
284 2.2943e-05 36864 20448 ALLOCATE
285 3.0206e-05 36864 20520 ALLOCATE
286 5.581e-06 36864 20592 ALLOCATE
287 2.0297e-05 36864 20664 ALLOCATE
288 5.37e-06 36864 20736 ALLOCATE
289 5.8179e-05 40960 20808 ALLOCATE
290 6.011e-06 40960 20880 ALLOCATE
291 2.3975e-05 40960 20952 ALLOCATE
292 8.917e-06 40960 21024 ALLOCATE
293 3.0938e-05 40960 21096 ALLOCATE
294 6.743e-06 40960 21168 ALLOCATE
295 1.8594e-05 40960 21240 ALLOCATE
296 6.592e-06 40960 21312 ALLOCATE
297 3.4535e-05 40960 21384 ALLOCATE
298 4.438e-06 40960 21456 ALLOCATE
299 1.8504e-05 40960 21528 ALLOCATE
300 8.345e-06 40960 21600 ALLOCATE
301 3.5386e-05 40960 21672 ALLOCATE
302 5.43e-06 40960 21744 ALLOCATE
303 2.3344e-05 40960 21816 ALLOCATE
304 5.179e-06 40960 21888 ALLOCATE
305 4.2208e-05 40960 21960 ALLOCATE
306 4.439e-06 40960 22032 ALLOCATE
307 1.8665e-05 40960 22104 ALLOCATE
308 5.18e-06 40960 22176 ALLOCATE
309 2.8443e-05 40960 22248 ALLOCATE
310 4.409e-06 40960 22320 ALLOCATE
311 1.8745e-05 40960 22392 ALLOCATE
312 6.622e-06 40960 22464 ALLOCATE
313 5.2017e-05 40960 22536 ALLOCATE
314 5.21e-06 40960 22608 ALLOCATE
315 2.4856e-05 40960 22680 ALLOCATE
316 9.498e-06 40960 22752 ALLOCATE
317 2.9255e-05 40960 22824 ALLOCATE
318 4.829e-06 40960 22896 ALLOCATE
319 2.1199e-05 40960 22968 ALLOCATE
320 5.34e-06 40960 23040 ALLOCATE
321 5.6665e-05 45056 23112 ALLOCATE
322 4.368e-06 45056 23184 ALLOCATE
323 1.9396e-05 45056 23256 ALLOCATE
324 1.3125e-05 45056 23328 ALLOCATE
325 2.9695e-05 45056 23400 ALLOCATE
326 4.568e-06 45056 23472 ALLOCATE
327 2.9274e-05 45056 23544 ALLOCATE
328 5.811e-06 45056 23616 ALLOCATE
329 4.7138e-05 45056 23688 ALLOCATE
330 1.0249e-05 45056 23760 ALLOCATE
331 2.0598e-05 45056 23832 ALLOCATE
332 5.079e-06 45056 23904 ALLOCATE
333 3.1789e-05 45056 23976 ALLOCATE
334 4.919e-06 45056 24048 ALLOCATE
335 2.0027e-05 45056 24120 ALLOCATE
336 7.664e-06 45056 24192 ALLOCATE
337 7.7434e-05 45056 24264 ALLOCATE
338 5.49e-06 45056 24336 ALLOCATE
339 2.6059e-05 45056 24408 ALLOCATE
340 6.963e-06 45056 24480 ALLOCATE
341 3.1879e-05 45056 24552 ALLOCATE
342 4.619e-06 45056 24624 ALLOCATE
343 2.2863e-05 45056 24696 ALLOCATE
344 5.099e-06 45056 24768 ALLOCATE
345 3.6839e-05 45056 24840 ALLOCATE
346 6.853e-06 45056 24912 ALLOCATE
347 2.1049e-05 45056 24984 ALLOCATE
348 5.019e-06 45056 25056 ALLOCATE
